,mean_height_rel_error,mean_weight_rel_error
0,0.9931870842658376,0.9126250964701417
1,0.9759779033404914,0.6013146504054965
2,0.9567319570172639,0.3385812500651684
3,0.9369083353737611,0.22939103306088757
4,0.9168885311844963,0.26681369584093884
