true_height,true_weight,predicted_height,predicted_weight,height_relative_error,weight_relative_error
50.0,3.6,44.781483,1.2984736,0.1043703460693359,0.6393128898408678
48.0,2.85,45.29552,1.3675559,0.0563433170318603,0.5201558397527327
49.0,3.3,48.66633,1.6041368,0.0068096238739636,0.5138979319370154
47.0,2.3,48.66473,1.6447952,0.0354197887664145,0.2848716611447541
51.0,3.75,51.145573,2.097139,0.0028543659285003,0.4407629648844401
52.0,3.3,52.296005,2.0432918,0.0056924086350661,0.3808206644925204
47.0,2.24,46.148335,0.864851,0.0181205424856632,0.613905804497855
48.0,2.1,49.500538,1.7363533,0.0312612056732177,0.1731651056380499
51.0,3.6,56.618877,2.051761,0.11017406688017,0.4300664133495754
50.0,2.8,46.04079,1.6152163,0.0791841888427734,0.4231370517185756
50.0,3.3,53.21955,1.6966679,0.0643910217285156,0.4858582092053962
55.0,3.9,41.49943,1.1714524,0.2454648798162287,0.699627588956784
50.0,3.0,47.6554,1.6783209,0.0468920135498046,0.44055970509847
49.0,3.3,52.490505,1.552241,0.0712348003776706,0.5296239491665001
50.0,2.75,48.173775,0.9596138,0.0365245056152343,0.6510495272549716
51.0,3.5,49.11611,1.5143764,0.036938985188802,0.5673210280282157
51.0,3.0,51.239918,1.4640701,0.0047042697083716,0.5119766394297282
38.0,1.95,50.989475,1.3647768,0.3418282960590563,0.3001144360273312
49.0,2.8,51.31461,1.6747092,0.0472369291344467,0.4018895711217607
50.0,3.1,51.16142,1.5111778,0.0232283782958984,0.5125232973406392
48.0,1.82,49.73536,1.793243,0.0361533164978027,0.0147016205630459
50.0,3.14,45.326702,1.5366864,0.0934659576416015,0.5106094202418237
45.0,2.73,45.481518,1.4138763,0.0107003953721788,0.4820965952052301
52.0,3.5,49.358055,1.6701155,0.0508066324087289,0.5228241511753627
50.0,3.2,52.46811,1.874089,0.0493621826171875,0.4143471866846085
50.0,3.1,46.88092,1.4181781,0.062381591796875,0.5425231995121126
47.0,2.0,46.702988,1.5089726,0.00631941125748,0.2455136775970459
52.0,4.2,47.677284,1.1816145,0.0831291492168719,0.7186632099605742
52.0,4.0,48.35559,1.7814904,0.0700847919170673,0.554627388715744
48.0,2.8,46.653923,1.5715743,0.0280432701110839,0.4387234534536089
48.0,2.7,54.034855,1.4389158,0.1257261435190836,0.4670682041733353
49.0,3.2,44.937252,1.3278391,0.0829132235780054,0.5850502699613571
51.0,3.4,42.24801,1.2174226,0.1716076719994638,0.6419345280703376
51.0,3.0,56.450787,1.9136114,0.10687816844267,0.36212952931722
48.0,2.6,45.082554,1.3990037,0.060780127843221,0.4619216368748591
52.0,3.0,47.71317,0.85198325,0.0824390558096078,0.7160055836041769
49.0,2.8,42.66723,1.7636532,0.1292402306381537,0.370123871735164
52.0,3.2,49.674572,1.3121462,0.0447197694044846,0.5899543166160583
48.0,2.5,53.178143,2.0454755,0.1078779697418212,0.1818098068237304
48.0,3.13,46.896507,1.1672877,0.0229894320170084,0.6270646302463909
52.0,2.5,45.988415,1.4626731,0.1156074083768404,0.4149307727813721
50.0,3.0,51.870632,1.5343465,0.0374126434326171,0.4885511795679728
